Line_Number,Dominant_Topic_Number,Percentage_Contribution,Keywords_In_Dominant_Topic,Sentences
1234,2,21.52 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","It is 2013, and we're still being told in the Diagnosis Centers, ""we don't know what is wrong"". More money needs to be allotted to health research, because there are more than a few industries that could use a cut."
869,2,19.71 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","it is amazing how there are simple cures for many illnesses, things that can be found in our homes, not in a pharmacy, can help us eliminate an illness.  modern medicines just mask the symptoms, the illness doesn't really go away."
71,2,22.66 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",Emergency room services need to improve. The hours to wait and the services provided are horrible.
1468,2,19.21 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",should send papers home to be read over and signed before arriving the day of surgery.
72,2,22.44 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","Money could be a reason why for both. There should be a better investment for healthcare. No money means no pay which makes for a poor satisfaction and poor care to patients, and not enough people to operate the emergency rooms."
1471,2,20.54 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","a solution may be to add on to hospitals, expand and add a few doctors and staff instead of building whole new hospitals, this might cut down on the cost but help with time spent waiting."
853,2,17.6 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",the hospital is just trying to make money so the person getting an operation should research for themselves if it is necessary for them to live
1262,2,19.71 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",ER should be limited to people with a serious life threatening condition or a serious injury. A lot of people now days are in long lines for the ER room due to the lack of identifying what is serious and what is not.
1210,2,23.23 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","to increase knowledge of how to self diagnose symptoms, or to prevent sickness, upon leaving a medical office, after a check up, operation, whatever, large books of common sicknesses, their symptoms, and prevention, should be available. just like how telephone companies used to give phone books for free, or included in the payment. if people were more readily informed by a trust worthy source (because you can't always trust the internet), many problems could be avoided. not everyone has access to the internet, but almost everyone can read nowadays. unless this has already been implemented...then nvm"
940,2,17.46 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",there should be requirements that health professionals offer their services free of charge for at least one organization to help those who are too poor in our country
1201,2,17.99 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",There should be more clinics around cities. It's more convenient than having to go to the doctor / a hospital if it's just a minor problem.
773,2,17.14 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",Ban cigarettes by burning tobacco.
35,2,20.05 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","True, so they won't be wasting money on false diagnoses. This would also make the system more reliable to the public, knowing that doctors have to stay current with the diseases and their symptoms."
